Chapters,Favs,Follows,Published,Reviews,Updated,Words,Author,Characters,Genre,Language,Rating,Story_link,Synopsis,Title,Pairing
3,2,7,2019-11-08,2.0,2019-11-08,10712,Scarlett.M.S,Unspecified Characters,Hurt/Comfort/Suspense,Spanish,M,https://www.fanfiction.net/s/13428542/1/Sweet-Blood,"Harry Potter se anuncio secuestrado el verano antes de entrar a su sexto año, a pesar de esto misteriosamente él vuelve a casa de los Dursley. Los de la Orden del Fénix lo llevaron al número 12 de Grimmauld Place a pasar el resto del verano. Pero... notaron algo raro en el comportamiento del joven Potter, y Dumbledore manda a Snape a vigilarlo de cerca... aunque le cueste la vida.",Sweet Blood,No specified pairings
1,91,40,2019-11-08,28.0,2019-11-08,5034,Wrong author,"HarryP.,Voldemort",Angst/Horror,English,T,https://www.fanfiction.net/s/13428539/1/Delusional,"HPLV. After the war, Harry is having delusions of Voldemort, and even after he gets himself admitted into St. Mungo's, nothing seems to help. A slow spiral downwards, or perhaps sideways. COMPLETE.",Delusional,"Harry P., Voldemort"
1,10,3,2019-11-08,2.0,2019-11-08,2792,Wrong author,"JamesP.,LilyEvansP.,EuphemiaP.,FleamontP.",Romance/Humor,English,T,https://www.fanfiction.net/s/13428519/1/Seasonal,"Christmas always comes early to the Potter home, but will Lily be able to love it as much as James does? Jily. Fluff. Marauders Era One-Shot.",Seasonal,No specified pairings
1,3,4,2019-11-08,1.0,2019-11-08,4097,Wrong author,"TomR.Jr.,OrionB.,WalburgaB.,LucretiaB.",Humor,English,K+,https://www.fanfiction.net/s/13428518/1/A-Matter-of-Priorities,"May, 1943. The entire school is afire with rumours about the mysterious attacks and their relation to the Chamber of Secrets, but Lucretia and Walburga Black have rather more important matters on their mind—such as skipping their dreadfully dull Defence Against the Dark Arts lesson to smoke in the second-floor lavatory. If only that upstart Tom Riddle would stop trying to barge in.",A Matter of Priorities,No specified pairings
5,9,8,2019-11-08,3.0,2019-11-08,2999,Herochick007,Unspecified Characters,Romance,English,T,https://www.fanfiction.net/s/13428507/1/Will-You-Marry-Me,"A collection of proposal fics. All different pairings, including slash and fem slash. And no, the answer will not always be yes. Pairings listed in chapter title",Will You Marry Me?,No specified pairings
4,5,8,2019-11-08,1.0,11/24/2019,10793,Armoise asphodle cytise bruyre,"RemusL.,SiriusB.,HarryP.,VernonD.",Hurt/Comfort/Family,French,T,https://www.fanfiction.net/s/13428491/1/La-douleur-du-silence,"C’est une lente descente en enfer qu’entame Harry . Du mépris à une haine immense. Tout commencas par un placard et une grande pauvreté, un dénigrement bien certains, les mots devenaient plus violent . Ce fut ensuites les menaces, puis les gestes. Derrière la porte du 4 Privet Drive se cachait un véritable enfer . Son échappatoire, Poudlard cette immense château. Endroit où il do",La douleur du silence,No specified pairings
1,3,1,2019-11-08,0.0,2019-11-08,3679,Luiz Malfoy,"DracoM.,GinnyW.",Romance/Friendship,Portuguese,K+,https://www.fanfiction.net/s/13428461/1/Vida,"Há algo novo em Ginny, algo que faz Draco sorrir. - TRADUÇÃO",Vida,No specified pairings
4,27,57,2019-11-08,30.0,11/27/2019,15200,leelee202,"SeverusS.,OC",Romance,English,M,https://www.fanfiction.net/s/13428451/1/Dreaming-in-Color,"Thirty year old Lauren Ward wakes up to find herself in the magical world of Harry Potter, but she's stuck in her eleven year old body. Not only does she have to redo school all over again, but she also has to learn magic and all that entails being a witch. A grudging friendship is struck up between Professor and student, which evolves into romance in eventual years.",Dreaming in Color,No specified pairings
7,20,59,2019-11-08,13.0,11/19/2019,6872,tRAWRasaurusRex,"HermioneG.,DracoM.,NarcissaM.",Romance/Hurt/Comfort,English,M,https://www.fanfiction.net/s/13428441/1/Hum-Along,"Several years after the events that led to Voldemort's downfall, Draco gets kidnapped. They take him to a secret hideout, from whence he may never return... But little does he know, his mother cast olde magic to find his soulmate so that she can rescue him. What will happen when it's discovered that it is Muggle born Hermione Granger who must save him?",Hum Along,No specified pairings
1,3,0,2019-11-08,1.0,2019-11-08,1280,Wrong author,"HarryP.,AlbusS.P.,DelphiRiddle",Drama/Family,English,K+,https://www.fanfiction.net/s/13428421/1/The-day-she-died-was-her-date-of-birth-a-rewrite,Rewrite of an old fic of mine. An example of the worst case of time travel. Magic always punish those who play with time.,"The day she died, was her date of birth - a rewrite",No specified pairings
1,0,0,2019-11-08,1.0,2019-11-08,124,Wrong author,Unspecified Characters,Poetry/Drama,French,T,https://www.fanfiction.net/s/13428420/1/Poesie-Sirius-Black,"Poeme sur les condition de vie de Sirius . Comment cela aurais pus finir si il n’avait pas cette force , ce courage.",Poesie Sirius Black,No specified pairings
8,7,22,2019-11-08,4.0,2019-11-08,57586,MrZ1289,"HarryP.,RonW.,HermioneG.,DracoM.",Drama/Friendship,English,M,https://www.fanfiction.net/s/13428419/1/Three-Thousand-Six-Hundred-and-Fifty-Days,"05/02/08: Ten Years after the Battle of Hogwarts. Harry, now a Senior Auror, struggles to move on from the ghosts of his past. As he continues to deal with the memories that haunt him, an ancient threat resurfaces, threatening to plunge Harry and the rest of the wizarding world in darkness.",Three Thousand Six Hundred and Fifty Days,No specified pairings
1,6,5,2019-11-08,4.0,2019-11-08,1561,Wrong author,"RonW.,HermioneG.,SeverusS.,LunaL.",Friendship/Humor,English,K+,https://www.fanfiction.net/s/13428403/1/Lacunae,Severus is persuaded to play a Muggle game. Truths are disclosed. [Trick or Treat 2019 gift for lirin.],Lacunae,No specified pairings
1,4,4,2019-11-08,3.0,2019-11-08,967,Wrong author,"HermioneG.,NarcissaM.",Family/Hurt/Comfort,English,T,https://www.fanfiction.net/s/13428400/1/Pampered-Princess,"Eighteen months ago, the Ministry implemented a Marriage Law. Hermione is now six months pregnant with Draco's first child. She is thoroughly enjoying having Narcissa Malfoy wait on her hand and foot. Silly slice-of-life fic that wouldn't leave me alone.",Pampered Princess,No specified pairings
1,0,3,2019-11-08,0.0,2019-11-08,2952,roronoapedro,Unspecified Characters,Humor/Friendship,English,M,https://www.fanfiction.net/s/13428394/1/Luna-Does-Nothing-Wrong,"In these stories, Luna Lovegood does absolutely nothing wrong, and none of her friends suffer any consequences.",Luna Does Nothing Wrong,No specified pairings
6,17,30,2019-11-08,7.0,2019-11-08,32229,PurplePlumPie,"HarryP.,TheodoreN.,OC",Hurt/Comfort/Romance,English,T,https://www.fanfiction.net/s/13428360/1/To-Wish-Upon-A-Star,"Harry Potter always thought he knew who he was. This changed on his sixteens birthday when he came into a creature inheritance. Suddenly he looks different and there is another side in him he doesn't understand. He has to fight with the aftermath of Sirius' death, depression and these weird people claiming to know what is best for him. Slow built-up/ Dark themes/ Slash/ Harry-Multi",To Wish Upon A Star,No specified pairings
1,0,1,2019-11-08,1.0,2019-11-08,55,Wrong author,"GinnyW.,TomR.Jr.,HermioneG.",Tragedy,English,M,https://www.fanfiction.net/s/13428342/1/Ginny-Of-Oldstones,"AU TIME-TRAVLER FIC The Battle of Hogwarts was bloodier than anyone could have anticipated, leaving only the youngest Weasley and a suicide mission to alter the past for a better future, or at least one that isn't so bleak. Armed with mementos and memories of her fallen friends and family, Hermione's time-turner and contingency plan, Ginny's journey has just begun.",Ginny Of Oldstones,No specified pairings
4,21,63,2019-11-08,8.0,11/16/2019,13251,WriterJenWrites,"HermioneG.,DracoM.",Romance,English,T,https://www.fanfiction.net/s/13428323/1/Just-Look-At-Me-Now,"A light and frothy Christmas tale in which Draco is a Muggle History teacher and Hermione is getting divorced. A chance encounter leads to an unexpected friendship. 'You play football now'. 'It's a world away from snitches and broomsticks, but I'll admit, I love it.' Eventual romance of course.",Just Look At Me Now,No specified pairings
2,12,15,2019-11-08,7.0,2019-11-08,3968,October2k,HarryP.,Humor/Parody,English,T,https://www.fanfiction.net/s/13428307/1/Hogsmead-Endz,"Harry Potter left the Dursley’s home before he was 11 and was never found out that he was a wizard, instead he became a drill rapper in West London until he finally found out the truth. Song lyrics from: Unknown T - Homerton B Trapx10 - 500Gs KO - 9er Ting Unknown T - Bop With Smoke",Hogsmead Endz,No specified pairings
1,4,1,2019-11-08,2.0,2019-11-08,1119,Wrong author,"TomR.Jr.,TomR.Sr.",Tragedy,English,K+,https://www.fanfiction.net/s/13428301/1/Mother-s-eyes,The folks of Little Hangleton had one story told over and over about that fateful night. But none of them actually knew what happened...,Mother's eyes,No specified pairings
1,14,27,2019-11-08,3.0,2019-11-08,2099,Wrong author,"BellatrixL.,HermioneG.AndromedaT.",Angst/Romance,English,K+,https://www.fanfiction.net/s/13428288/1/What-You-Don-t-Know-Can-t-Hurt-You,"When Bellatrix comes back from Winter Holidays, an obviously out-of-sorts Hermione Granger insists there's something wrong with her.",What You Don't Know Can't Hurt You,"Bellatrix L., Hermione G."
5,1,5,2019-11-08,0.0,11/13/2019,18818,maxparker89,Unspecified Characters,Fantasy/Drama,English,K+,https://www.fanfiction.net/s/13428283/1/Harry-Potter-and-the-Sorcerer-s-Stone-AU,"As a huge fan of the Harry Potter series, I have loved every minute of the franchise, be it through the books or films… So, in this AU, I will be telling from my perspective the same story (along with the sequels) and adding some twists to the story, be it some of my own or some of J.K. Rowling's.",Harry Potter and the Sorcerer's Stone (AU),No specified pairings
5,6,3,2019-11-08,0.0,11/25/2019,9926,Ausar The Vile,HarryP.,Unspecified Genre,English,T,https://www.fanfiction.net/s/13428272/1/Drafts-Corner,"Several ideas or plot bunnies that I have for Harry Potter, but have not enough time to realize it into a story. Some ideas might be crossovering with another fandoms.",Drafts Corner,No specified pairings
1,10,1,2019-11-08,2.0,2019-11-08,1226,Wrong author,"GinnyW.,HarryP.",Romance,English,T,https://www.fanfiction.net/s/13428233/1/heliotropic,"An insight on falling in love with five kisses they shared in that brief time dating at Hogwarts. [tumblr prompt, Gender AU – F/M]",heliotropic,"Ginny W., Harry P."
1,17,29,2019-11-08,0.0,2019-11-08,1553,Narnian Dreams,"HarryP.,RonW.,HermioneG.,SusanB.",Friendship/Adventure,English,T,https://www.fanfiction.net/s/13428225/1/Harry-Potter-and-the-Founders-Gifts,"It all started on their 15th birthday, either by a terrible nightmare or a confusing dream. For Harry, it was a nightmare. Always is, always will be. The other three? Well, you will have to find out. Reincarnation of Founders. Fifth year au but close to cannon.",Harry Potter and the Founders’ Gifts,No specified pairings
10,30,52,2019-11-08,42.0,12/30/2019,16026,Alexander Prince,"SeverusS.,AlbusD.,LilyEvansP.",Drama,English,K,https://www.fanfiction.net/s/13428221/1/Second-Life-Alternate-Universe,Severus get second chance to live again. AU SS-AD Father/son relationship,Second Life : Alternate Universe,No specified pairings
1,1,0,2019-11-08,2.0,2019-11-08,1150,Wrong author,Kreacher,Unspecified Genre,English,K+,https://www.fanfiction.net/s/13428164/1/The-Lost-Photographs,"Kreacher searches for the Black family photographs that Master Sirius has hidden. He must find them, or else what would his poor Mistress say? (Kreacher's POV.)",The Lost Photographs,No specified pairings
1,2,1,2019-11-08,0.0,2019-11-08,2342,Kokoro893,Unspecified Characters,Unspecified Genre,English,T,https://www.fanfiction.net/s/13428116/1/Diwali,What transpired that night at Malfoy Manor and how will they deal with it.,Diwali,No specified pairings
7,45,120,2019-11-08,38.0,2019-11-08,23131,failedfracture,"HermioneG.,DracoM.HarryP.,GinnyW.",Romance/Drama,English,M,https://www.fanfiction.net/s/13428109/1/Blue-Widow,Hermione and Draco are both grieving for the ones they loved. Epilogue compliant.,Blue Widow,"Hermione G., Draco M."
1,16,64,2019-11-08,4.0,2019-11-08,2221,Wrong author,"HermioneG.,DracoM.",Romance/Drama,English,M,https://www.fanfiction.net/s/13428105/1/Do-that-Again,Draco retreats to the muggle world but gets sucked back into Wizarding drama by Harry and Hermione. He takes an unfortunate potion that heightens his senses and wants Hermione to keep him company.,Do that Again,"Hermione G., Draco M."
2,4,8,2019-11-08,2.0,11/10/2019,5715,Shadeful,"RonW.,HermioneG.",Romance/Angst,English,M,https://www.fanfiction.net/s/13428097/1/Loving-Can-Hurt,A raw and emotional whirlwind awaits Ron and Hermione in the weeks and years following the final battle. Hermione makes a decision that will affect their relationship forever.,Loving Can Hurt,No specified pairings
1,5,4,2019-11-08,1.0,2019-11-08,2709,Wrong author,"HermioneG.,DracoM.",Romance,Spanish,K,https://www.fanfiction.net/s/13428093/1/Sirena-Entre-el-amor-y-el-bien,"Habían pasado ya varios años desde la caída del señor Tenebroso, los sobrevivientes habían intentado continuar con sus vidas, lloraron sus penas, volvieron a sonreír, algunos tomaron decisiones trascendentales en su vida, cambiaron totalmente sus costumbres y todos decidieron vivir","Sirena, ¿ Entre el amor y el bien?",No specified pairings
3,65,179,2019-11-07,10.0,11/16/2019,11760,failedfracture,"HermioneG.,DracoM.",Romance/Drama,English,M,https://www.fanfiction.net/s/13428088/1/Rumors-and-Rebellion,"When a rumor is started about Hermione and Draco, the two find common ground. Draco rebels against his parents and uses Hermione to do it. Hogwarts 8th year.",Rumors and Rebellion,"Hermione G., Draco M."
22,39,52,2019-11-07,14.0,11/15/2019,27538,inawritingfrenzy,"HarryP.,OC",Romance,English,M,https://www.fanfiction.net/s/13428087/1/The-Wizard-In-My-Home,"Harry was content with his life. Harry spent his days and nights for the betterment of the wizarding world. That was until an unexpected betrothal upends life as he know it. Avellino Svizzero is an Italian Don. A single father, he was so busy that he has barely seen his son's face. Apparently, he was betrothed to some wizard named Harry Potter. He really did not have time for this.",The Wizard In My Home,No specified pairings
1,2,0,2019-11-07,0.0,2019-11-07,101,BonnieWolfgang,"HermioneG.,FredW.",Romance/Hurt/Comfort,English,K,https://www.fanfiction.net/s/13428076/1/Old,When Hermione grew old,Old,No specified pairings
4,93,227,2019-11-07,48.0,2019-11-07,10152,aliasmel1,"HermioneG.,LuciusM.",Romance,English,M,https://www.fanfiction.net/s/13428060/1/The-Impromptu-heir,"Hermione's life is crumbling around her. Ron has up and left her and any plans she had of ever having and raising a child all but look to be gone until it comes to light that her and Lucius Malfoy want the same thing in life but for two totally different reasons. She wants a child to love, he needs an heir to the Malfoy fortune before it's too late.",The Impromptu heir,"Hermione G., Lucius M."
